Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
1	er-5	1	internal://	OutTimedOutInterests	0	0	0	0
1	er-5	256	netdev://[00:00:00:00:00:10]	InInterests	220	3.00781	275	3.75977
1	er-5	256	netdev://[00:00:00:00:00:10]	OutInterests	0	0	0	0
1	er-5	256	netdev://[00:00:00:00:00:10]	InData	0	0	0	0
1	er-5	256	netdev://[00:00:00:00:00:10]	OutData	201.6	221.288	252	276.609
1	er-5	256	netdev://[00:00:00:00:00:10]	InNacks	0	0	0	0
1	er-5	256	netdev://[00:00:00:00:00:10]	OutNacks	0	0	0	0
1	er-5	256	netdev://[00:00:00:00:00:10]	InSatisfiedInterests	201.6	0	252	0
1	er-5	256	netdev://[00:00:00:00:00:10]	InTimedOutInterests	0	0	0	0
1	er-5	256	netdev://[00:00:00:00:00:10]	OutSatisfiedInterests	0	0	0	0
1	er-5	256	netdev://[00:00:00:00:00:10]	OutTimedOutInterests	0	0	0	0
1	er-5	257	netdev://[00:00:00:00:00:1f]	InInterests	0	0	0	0
1	er-5	257	netdev://[00:00:00:00:00:1f]	OutInterests	217.6	2.975	272	3.71875
1	er-5	257	netdev://[00:00:00:00:00:1f]	InData	213.6	234.459	267	293.074
1	er-5	257	netdev://[00:00:00:00:00:1f]	OutData	0	0	0	0
1	er-5	257	netdev://[00:00:00:00:00:1f]	InNacks	0	0	0	0
1	er-5	257	netdev://[00:00:00:00:00:1f]	OutNacks	0	0	0	0
1	er-5	257	netdev://[00:00:00:00:00:1f]	InSatisfiedInterests	0	0	0	0
1	er-5	257	netdev://[00:00:00:00:00:1f]	InTimedOutInterests	0	0	0	0
1	er-5	257	netdev://[00:00:00:00:00:1f]	OutSatisfiedInterests	201.6	0	252	0
1	er-5	257	netdev://[00:00:00:00:00:1f]	OutTimedOutInterests	0	0	0	0
1	er-5	258	internal://	InInterests	0	0	0	0
1	er-5	258	internal://	OutInterests	0	0	0	0
1	er-5	258	internal://	InData	0	0	0	0
1	er-5	258	internal://	OutData	0	0	0	0
1	er-5	258	internal://	InNacks	0	0	0	0
1	er-5	258	internal://	OutNacks	0	0	0	0
1	er-5	258	internal://	InSatisfiedInterests	1.6	0	2	0
1	er-5	258	internal://	InTimedOutInterests	0	0	0	0
1	er-5	258	internal://	OutSatisfiedInterests	0	0	0	0
1	er-5	258	internal://	OutTimedOutInterests	0	0	0	0
1	er-5	-1	all	SatisfiedInterests	215.2	0	269	0
1	er-5	-1	all	TimedOutInterests	0	0	0	0
1	er-6	1	internal://	InInterests	0	0	0	0
1	er-6	1	internal://	OutInterests	0	0	0	0
1	er-6	1	internal://	InData	0	0	0	0
1	er-6	1	internal://	OutData	0	0	0	0
1	er-6	1	internal://	InNacks	0	0	0	0
1	er-6	1	internal://	OutNacks	0	0	0	0
1	er-6	1	internal://	InSatisfiedInterests	0	0	0	0
1	er-6	1	internal://	InTimedOutInterests	0	0	0	0
1	er-6	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	er-6	1	internal://	OutTimedOutInterests	0	0	0	0
1	er-6	256	netdev://[00:00:00:00:00:12]	InInterests	0	0	0	0
1	er-6	256	netdev://[00:00:00:00:00:12]	OutInterests	77.6	1.06094	97	1.32617
1	er-6	256	netdev://[00:00:00:00:00:12]	InData	70.4	77.275	88	96.5938
1	er-6	256	netdev://[00:00:00:00:00:12]	OutData	0	0	0	0
1	er-6	256	netdev://[00:00:00:00:00:12]	InNacks	0	0	0	0
1	er-6	256	netdev://[00:00:00:00:00:12]	OutNacks	0	0	0	0
1	er-6	256	netdev://[00:00:00:00:00:12]	InSatisfiedInterests	0	0	0	0
1	er-6	256	netdev://[00:00:00:00:00:12]	InTimedOutInterests	0	0	0	0
1	er-6	256	netdev://[00:00:00:00:00:12]	OutSatisfiedInterests	68	0	85	0
1	er-6	256	netdev://[00:00:00:00:00:12]	OutTimedOutInterests	0	0	0	0
1	er-6	257	netdev://[00:00:00:00:00:21]	InInterests	40	0.546875	50	0.683594
1	er-6	257	netdev://[00:00:00:00:00:21]	OutInterests	0	0	0	0
1	er-6	257	netdev://[00:00:00:00:00:21]	InData	0	0	0	0
1	er-6	257	netdev://[00:00:00:00:00:21]	OutData	36	39.5156	45	49.3945
1	er-6	257	netdev://[00:00:00:00:00:21]	InNacks	0	0	0	0
1	er-6	257	netdev://[00:00:00:00:00:21]	OutNacks	0	0	0	0
1	er-6	257	netdev://[00:00:00:00:00:21]	InSatisfiedInterests	36	0	45	0
1	er-6	257	netdev://[00:00:00:00:00:21]	InTimedOutInterests	0	0	0	0
1	er-6	257	netdev://[00:00:00:00:00:21]	OutSatisfiedInterests	0	0	0	0
1	er-6	257	netdev://[00:00:00:00:00:21]	OutTimedOutInterests	0	0	0	0
1	er-6	258	netdev://[00:00:00:00:00:23]	InInterests	39.2	0.535938	49	0.669922
1	er-6	258	netdev://[00:00:00:00:00:23]	OutInterests	0	0	0	0
1	er-6	258	netdev://[00:00:00:00:00:23]	InData	0	0	0	0
1	er-6	258	netdev://[00:00:00:00:00:23]	OutData	35.2	38.6375	44	48.2969
1	er-6	258	netdev://[00:00:00:00:00:23]	InNacks	0	0	0	0
1	er-6	258	netdev://[00:00:00:00:00:23]	OutNacks	0	0	0	0
1	er-6	258	netdev://[00:00:00:00:00:23]	InSatisfiedInterests	35.2	0	44	0
1	er-6	258	netdev://[00:00:00:00:00:23]	InTimedOutInterests	0	0	0	0
1	er-6	258	netdev://[00:00:00:00:00:23]	OutSatisfiedInterests	0	0	0	0
1	er-6	258	netdev://[00:00:00:00:00:23]	OutTimedOutInterests	0	0	0	0
1	er-6	259	internal://	InInterests	0	0	0	0
1	er-6	259	internal://	OutInterests	0	0	0	0
1	er-6	259	internal://	InData	0	0	0	0
1	er-6	259	internal://	OutData	0	0	0	0
1	er-6	259	internal://	InNacks	0	0	0	0
1	er-6	259	internal://	OutNacks	0	0	0	0
1	er-6	259	internal://	InSatisfiedInterests	1.6	0	2	0
1	er-6	259	internal://	InTimedOutInterests	0	0	0	0
1	er-6	259	internal://	OutSatisfiedInterests	0	0	0	0
1	er-6	259	internal://	OutTimedOutInterests	0	0	0	0
1	er-6	-1	all	SatisfiedInterests	72	0	90	0
1	er-6	-1	all	TimedOutInterests	0	0	0	0
1	pr-1	1	internal://	InInterests	0	0	0	0
1	pr-1	1	internal://	OutInterests	0	0	0	0
1	pr-1	1	internal://	InData	0	0	0	0
1	pr-1	1	internal://	OutData	0	0	0	0
1	pr-1	1	internal://	InNacks	0	0	0	0
1	pr-1	1	internal://	OutNacks	0	0	0	0
1	pr-1	1	internal://	InSatisfiedInterests	0	0	0	0
1	pr-1	1	internal://	InTimedOutInterests	0	0	0	0
1	pr-1	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	pr-1	1	internal://	OutTimedOutInterests	0	0	0	0
1	pr-1	256	netdev://[00:00:00:00:00:14]	InInterests	216	2.95312	270	3.69141
1	pr-1	256	netdev://[00:00:00:00:00:14]	OutInterests	0	0	0	0
1	pr-1	256	netdev://[00:00:00:00:00:14]	InData	0	0	0	0
1	pr-1	256	netdev://[00:00:00:00:00:14]	OutData	216	237.094	270	296.367
1	pr-1	256	netdev://[00:00:00:00:00:14]	InNacks	0	0	0	0
1	pr-1	256	netdev://[00:00:00:00:00:14]	OutNacks	0	0	0	0
1	pr-1	256	netdev://[00:00:00:00:00:14]	InSatisfiedInterests	216	0	270	0
1	pr-1	256	netdev://[00:00:00:00:00:14]	InTimedOutInterests	0	0	0	0
1	pr-1	256	netdev://[00:00:00:00:00:14]	OutSatisfiedInterests	0	0	0	0
1	pr-1	256	netdev://[00:00:00:00:00:14]	OutTimedOutInterests	0	0	0	0
1	pr-1	257	internal://	InInterests	0	0	0	0
1	pr-1	257	internal://	OutInterests	0	0	0	0
1	pr-1	257	internal://	InData	0	0	0	0
1	pr-1	257	internal://	OutData	0	0	0	0
1	pr-1	257	internal://	InNacks	0	0	0	0
1	pr-1	257	internal://	OutNacks	0	0	0	0
1	pr-1	257	internal://	InSatisfiedInterests	1.6	0	2	0
1	pr-1	257	internal://	InTimedOutInterests	0	0	0	0
1	pr-1	257	internal://	OutSatisfiedInterests	0	0	0	0
1	pr-1	257	internal://	OutTimedOutInterests	0	0	0	0
1	pr-1	258	appFace://	InInterests	0	0	0	0
1	pr-1	258	appFace://	OutInterests	216	2.95312	270	3.69141
1	pr-1	258	appFace://	InData	216	237.094	270	296.367
1	pr-1	258	appFace://	OutData	0	0	0	0
1	pr-1	258	appFace://	InNacks	0	0	0	0
1	pr-1	258	appFace://	OutNacks	0	0	0	0
1	pr-1	258	appFace://	InSatisfiedInterests	0	0	0	0
1	pr-1	258	appFace://	InTimedOutInterests	0	0	0	0
1	pr-1	258	appFace://	OutSatisfiedInterests	216	0	270	0
1	pr-1	258	appFace://	OutTimedOutInterests	0	0	0	0
1	pr-1	-1	all	SatisfiedInterests	218.4	0	273	0
1	pr-1	-1	all	TimedOutInterests	0	0	0	0
1	pr-2	1	internal://	InInterests	0	0	0	0
1	pr-2	1	internal://	OutInterests	0	0	0	0
1	pr-2	1	internal://	InData	0	0	0	0
1	pr-2	1	internal://	OutData	0	0	0	0
1	pr-2	1	internal://	InNacks	0	0	0	0
1	pr-2	1	internal://	OutNacks	0	0	0	0
1	pr-2	1	internal://	InSatisfiedInterests	0	0	0	0
1	pr-2	1	internal://	InTimedOutInterests	0	0	0	0
1	pr-2	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	pr-2	1	internal://	OutTimedOutInterests	0	0	0	0
1	pr-2	256	netdev://[00:00:00:00:00:1a]	InInterests	215.2	2.94219	269	3.67773
1	pr-2	256	netdev://[00:00:00:00:00:1a]	OutInterests	0	0	0	0
1	pr-2	256	netdev://[00:00:00:00:00:1a]	InData	0	0	0	0
1	pr-2	256	netdev://[00:00:00:00:00:1a]	OutData	215.2	236.216	269	295.27
1	pr-2	256	netdev://[00:00:00:00:00:1a]	InNacks	0	0	0	0
1	pr-2	256	netdev://[00:00:00:00:00:1a]	OutNacks	0	0	0	0
1	pr-2	256	netdev://[00:00:00:00:00:1a]	InSatisfiedInterests	215.2	0	269	0
1	pr-2	256	netdev://[00:00:00:00:00:1a]	InTimedOutInterests	0	0	0	0
1	pr-2	256	netdev://[00:00:00:00:00:1a]	OutSatisfiedInterests	0	0	0	0
1	pr-2	256	netdev://[00:00:00:00:00:1a]	OutTimedOutInterests	0	0	0	0
1	pr-2	257	internal://	InInterests	0	0	0	0
1	pr-2	257	internal://	OutInterests	0	0	0	0
1	pr-2	257	internal://	InData	0	0	0	0
1	pr-2	257	internal://	OutData	0	0	0	0
1	pr-2	257	internal://	InNacks	0	0	0	0
1	pr-2	257	internal://	OutNacks	0	0	0	0
1	pr-2	257	internal://	InSatisfiedInterests	1.6	0	2	0
1	pr-2	257	internal://	InTimedOutInterests	0	0	0	0
1	pr-2	257	internal://	OutSatisfiedInterests	0	0	0	0
1	pr-2	257	internal://	OutTimedOutInterests	0	0	0	0
1	pr-2	258	appFace://	InInterests	0	0	0	0
1	pr-2	258	appFace://	OutInterests	215.2	2.94219	269	3.67773
1	pr-2	258	appFace://	InData	215.2	236.216	269	295.27
1	pr-2	258	appFace://	OutData	0	0	0	0
1	pr-2	258	appFace://	InNacks	0	0	0	0
1	pr-2	258	appFace://	OutNacks	0	0	0	0
1	pr-2	258	appFace://	InSatisfiedInterests	0	0	0	0
1	pr-2	258	appFace://	InTimedOutInterests	0	0	0	0
1	pr-2	258	appFace://	OutSatisfiedInterests	215.2	0	269	0
1	pr-2	258	appFace://	OutTimedOutInterests	0	0	0	0
1	pr-2	-1	all	SatisfiedInterests	217.6	0	272	0
1	pr-2	-1	all	TimedOutInterests	0	0	0	0
1	pr-3	1	internal://	InInterests	0	0	0	0
1	pr-3	1	internal://	OutInterests	0	0	0	0
1	pr-3	1	internal://	InData	0	0	0	0
1	pr-3	1	internal://	OutData	0	0	0	0
1	pr-3	1	internal://	InNacks	0	0	0	0
1	pr-3	1	internal://	OutNacks	0	0	0	0
1	pr-3	1	internal://	InSatisfiedInterests	0	0	0	0
1	pr-3	1	internal://	InTimedOutInterests	0	0	0	0
1	pr-3	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	pr-3	1	internal://	OutTimedOutInterests	0	0	0	0
1	pr-3	256	netdev://[00:00:00:00:00:20]	InInterests	216	2.95312	270	3.69141
1	pr-3	256	netdev://[00:00:00:00:00:20]	OutInterests	0	0	0	0
1	pr-3	256	netdev://[00:00:00:00:00:20]	InData	0	0	0	0
1	pr-3	256	netdev://[00:00:00:00:00:20]	OutData	216	237.094	270	296.367
1	pr-3	256	netdev://[00:00:00:00:00:20]	InNacks	0	0	0	0
1	pr-3	256	netdev://[00:00:00:00:00:20]	OutNacks	0	0	0	0
1	pr-3	256	netdev://[00:00:00:00:00:20]	InSatisfiedInterests	216	0	270	0
1	pr-3	256	netdev://[00:00:00:00:00:20]	InTimedOutInterests	0	0	0	0
1	pr-3	256	netdev://[00:00:00:00:00:20]	OutSatisfiedInterests	0	0	0	0
1	pr-3	256	netdev://[00:00:00:00:00:20]	OutTimedOutInterests	0	0	0	0
1	pr-3	257	internal://	InInterests	0	0	0	0
1	pr-3	257	internal://	OutInterests	0	0	0	0
1	pr-3	257	internal://	InData	0	0	0	0
1	pr-3	257	internal://	OutData	0	0	0	0
1	pr-3	257	internal://	InNacks	0	0	0	0
1	pr-3	257	internal://	OutNacks	0	0	0	0
1	pr-3	257	internal://	InSatisfiedInterests	1.6	0	2	0
1	pr-3	257	internal://	InTimedOutInterests	0	0	0	0
1	pr-3	257	internal://	OutSatisfiedInterests	0	0	0	0
1	pr-3	257	internal://	OutTimedOutInterests	0	0	0	0
1	pr-3	258	appFace://	InInterests	0	0	0	0
1	pr-3	258	appFace://	OutInterests	216	2.95312	270	3.69141
1	pr-3	258	appFace://	InData	216	237.094	270	296.367
1	pr-3	258	appFace://	OutData	0	0	0	0
1	pr-3	258	appFace://	InNacks	0	0	0	0
1	pr-3	258	appFace://	OutNacks	0	0	0	0
1	pr-3	258	appFace://	InSatisfiedInterests	0	0	0	0
1	pr-3	258	appFace://	InTimedOutInterests	0	0	0	0
1	pr-3	258	appFace://	OutSatisfiedInterests	216	0	270	0
1	pr-3	258	appFace://	OutTimedOutInterests	0	0	0	0
1	pr-3	-1	all	SatisfiedInterests	218.4	0	273	0
1	pr-3	-1	all	TimedOutInterests	0	0	0	0
1	lf-1	1	internal://	InInterests	0	0	0	0
1	lf-1	1	internal://	OutInterests	0	0	0	0
1	lf-1	1	internal://	InData	0	0	0	0
1	lf-1	1	internal://	OutData	0	0	0	0
1	lf-1	1	internal://	InNacks	0	0	0	0
1	lf-1	1	internal://	OutNacks	0	0	0	0
1	lf-1	1	internal://	InSatisfiedInterests	0	0	0	0
1	lf-1	1	internal://	InTimedOutInterests	0	0	0	0
1	lf-1	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	lf-1	1	internal://	OutTimedOutInterests	0	0	0	0
1	lf-1	256	netdev://[00:00:00:00:00:16]	InInterests	0	0	0	0
1	lf-1	256	netdev://[00:00:00:00:00:16]	OutInterests	40.8	0.557813	51	0.697266
1	lf-1	256	netdev://[00:00:00:00:00:16]	InData	36.8	40.3938	46	50.4922
1	lf-1	256	netdev://[00:00:00:00:00:16]	OutData	0	0	0	0
1	lf-1	256	netdev://[00:00:00:00:00:16]	InNacks	0	0	0	0
1	lf-1	256	netdev://[00:00:00:00:00:16]	OutNacks	0	0	0	0
1	lf-1	256	netdev://[00:00:00:00:00:16]	InSatisfiedInterests	0	0	0	0
1	lf-1	256	netdev://[00:00:00:00:00:16]	InTimedOutInterests	0	0	0	0
1	lf-1	256	netdev://[00:00:00:00:00:16]	OutSatisfiedInterests	36	0	45	0
1	lf-1	256	netdev://[00:00:00:00:00:16]	OutTimedOutInterests	0	0	0	0
1	lf-1	257	internal://	InInterests	0	0	0	0
1	lf-1	257	internal://	OutInterests	0	0	0	0
1	lf-1	257	internal://	InData	0	0	0	0
1	lf-1	257	internal://	OutData	0	0	0	0
1	lf-1	257	internal://	InNacks	0	0	0	0
1	lf-1	257	internal://	OutNacks	0	0	0	0
1	lf-1	257	internal://	InSatisfiedInterests	1.6	0	2	0
1	lf-1	257	internal://	InTimedOutInterests	0	0	0	0
1	lf-1	257	internal://	OutSatisfiedInterests	0	0	0	0
1	lf-1	257	internal://	OutTimedOutInterests	0	0	0	0
1	lf-1	258	appFace://	InInterests	40.8	0.557813	51	0.697266
1	lf-1	258	appFace://	OutInterests	0	0	0	0
1	lf-1	258	appFace://	InData	0	0	0	0
1	lf-1	258	appFace://	OutData	36	39.5156	45	49.3945
1	lf-1	258	appFace://	InNacks	0	0	0	0
1	lf-1	258	appFace://	OutNacks	0	0	0	0
1	lf-1	258	appFace://	InSatisfiedInterests	36	0	45	0
1	lf-1	258	appFace://	InTimedOutInterests	0	0	0	0
1	lf-1	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	lf-1	258	appFace://	OutTimedOutInterests	0	0	0	0
1	lf-1	-1	all	SatisfiedInterests	39.2	0	49	0
1	lf-1	-1	all	TimedOutInterests	0	0	0	0
1	lf-2	1	internal://	InInterests	0	0	0	0
1	lf-2	1	internal://	OutInterests	0	0	0	0
1	lf-2	1	internal://	InData	0	0	0	0
1	lf-2	1	internal://	OutData	0	0	0	0
1	lf-2	1	internal://	InNacks	0	0	0	0
1	lf-2	1	internal://	OutNacks	0	0	0	0
1	lf-2	1	internal://	InSatisfiedInterests	0	0	0	0
1	lf-2	1	internal://	InTimedOutInterests	0	0	0	0
1	lf-2	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	lf-2	1	internal://	OutTimedOutInterests	0	0	0	0
1	lf-2	256	netdev://[00:00:00:00:00:18]	InInterests	0	0	0	0
1	lf-2	256	netdev://[00:00:00:00:00:18]	OutInterests	40	0.546875	50	0.683594
1	lf-2	256	netdev://[00:00:00:00:00:18]	InData	36	39.5156	45	49.3945
1	lf-2	256	netdev://[00:00:00:00:00:18]	OutData	0	0	0	0
1	lf-2	256	netdev://[00:00:00:00:00:18]	InNacks	0	0	0	0
1	lf-2	256	netdev://[00:00:00:00:00:18]	OutNacks	0	0	0	0
1	lf-2	256	netdev://[00:00:00:00:00:18]	InSatisfiedInterests	0	0	0	0
1	lf-2	256	netdev://[00:00:00:00:00:18]	InTimedOutInterests	0	0	0	0
1	lf-2	256	netdev://[00:00:00:00:00:18]	OutSatisfiedInterests	35.2	0	44	0
1	lf-2	256	netdev://[00:00:00:00:00:18]	OutTimedOutInterests	0	0	0	0
1	lf-2	257	internal://	InInterests	0	0	0	0
1	lf-2	257	internal://	OutInterests	0	0	0	0
1	lf-2	257	internal://	InData	0	0	0	0
1	lf-2	257	internal://	OutData	0	0	0	0
1	lf-2	257	internal://	InNacks	0	0	0	0
1	lf-2	257	internal://	OutNacks	0	0	0	0
1	lf-2	257	internal://	InSatisfiedInterests	1.6	0	2	0
1	lf-2	257	internal://	InTimedOutInterests	0	0	0	0
1	lf-2	257	internal://	OutSatisfiedInterests	0	0	0	0
1	lf-2	257	internal://	OutTimedOutInterests	0	0	0	0
1	lf-2	258	appFace://	InInterests	40.8	0.546875	51	0.683594
1	lf-2	258	appFace://	OutInterests	0	0	0	0
1	lf-2	258	appFace://	InData	0	0	0	0
1	lf-2	258	appFace://	OutData	35.2	38.6375	44	48.2969
1	lf-2	258	appFace://	InNacks	0	0	0	0
1	lf-2	258	appFace://	OutNacks	0	0	0	0
1	lf-2	258	appFace://	InSatisfiedInterests	35.2	0	44	0
1	lf-2	258	appFace://	InTimedOutInterests	0	0	0	0
1	lf-2	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	lf-2	258	appFace://	OutTimedOutInterests	0	0	0	0
1	lf-2	-1	all	SatisfiedInterests	38.4	0	48	0
1	lf-2	-1	all	TimedOutInterests	0	0	0	0
1	lf-3	1	internal://	InInterests	0	0	0	0
1	lf-3	1	internal://	OutInterests	0	0	0	0
1	lf-3	1	internal://	InData	0	0	0	0
1	lf-3	1	internal://	OutData	0	0	0	0
1	lf-3	1	internal://	InNacks	0	0	0	0
1	lf-3	1	internal://	OutNacks	0	0	0	0
1	lf-3	1	internal://	InSatisfiedInterests	0	0	0	0
1	lf-3	1	internal://	InTimedOutInterests	0	0	0	0
1	lf-3	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	lf-3	1	internal://	OutTimedOutInterests	0	0	0	0
1	lf-3	256	netdev://[00:00:00:00:00:1c]	InInterests	0	0	0	0
1	lf-3	256	netdev://[00:00:00:00:00:1c]	OutInterests	40.8	0.557813	51	0.697266
1	lf-3	256	netdev://[00:00:00:00:00:1c]	InData	36	39.5156	45	49.3945
1	lf-3	256	netdev://[00:00:00:00:00:1c]	OutData	0	0	0	0
1	lf-3	256	netdev://[00:00:00:00:00:1c]	InNacks	0	0	0	0
1	lf-3	256	netdev://[00:00:00:00:00:1c]	OutNacks	0	0	0	0
1	lf-3	256	netdev://[00:00:00:00:00:1c]	InSatisfiedInterests	0	0	0	0
1	lf-3	256	netdev://[00:00:00:00:00:1c]	InTimedOutInterests	0	0	0	0
1	lf-3	256	netdev://[00:00:00:00:00:1c]	OutSatisfiedInterests	34.4	0	43	0
1	lf-3	256	netdev://[00:00:00:00:00:1c]	OutTimedOutInterests	0	0	0	0
1	lf-3	257	internal://	InInterests	0	0	0	0
1	lf-3	257	internal://	OutInterests	0	0	0	0
1	lf-3	257	internal://	InData	0	0	0	0
1	lf-3	257	internal://	OutData	0	0	0	0
1	lf-3	257	internal://	InNacks	0	0	0	0
1	lf-3	257	internal://	OutNacks	0	0	0	0
1	lf-3	257	internal://	InSatisfiedInterests	1.6	0	2	0
1	lf-3	257	internal://	InTimedOutInterests	0	0	0	0
1	lf-3	257	internal://	OutSatisfiedInterests	0	0	0	0
1	lf-3	257	internal://	OutTimedOutInterests	0	0	0	0
1	lf-3	258	appFace://	InInterests	40.8	0.557813	51	0.697266
1	lf-3	258	appFace://	OutInterests	0	0	0	0
1	lf-3	258	appFace://	InData	0	0	0	0
1	lf-3	258	appFace://	OutData	34.4	37.7594	43	47.1992
1	lf-3	258	appFace://	InNacks	0	0	0	0
1	lf-3	258	appFace://	OutNacks	0	0	0	0
1	lf-3	258	appFace://	InSatisfiedInterests	34.4	0	43	0
1	lf-3	258	appFace://	InTimedOutInterests	0	0	0	0
1	lf-3	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	lf-3	258	appFace://	OutTimedOutInterests	0	0	0	0
1	lf-3	-1	all	SatisfiedInterests	38.4	0	48	0
1	lf-3	-1	all	TimedOutInterests	0	0	0	0
1	lf-4	1	internal://	InInterests	0	0	0	0
1	lf-4	1	internal://	OutInterests	0	0	0	0
1	lf-4	1	internal://	InData	0	0	0	0
1	lf-4	1	internal://	OutData	0	0	0	0
1	lf-4	1	internal://	InNacks	0	0	0	0
1	lf-4	1	internal://	OutNacks	0	0	0	0
1	lf-4	1	internal://	InSatisfiedInterests	0	0	0	0
1	lf-4	1	internal://	InTimedOutInterests	0	0	0	0
1	lf-4	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	lf-4	1	internal://	OutTimedOutInterests	0	0	0	0
1	lf-4	256	netdev://[00:00:00:00:00:1e]	InInterests	0	0	0	0
1	lf-4	256	netdev://[00:00:00:00:00:1e]	OutInterests	40	0.546875	50	0.683594
1	lf-4	256	netdev://[00:00:00:00:00:1e]	InData	36	39.5156	45	49.3945
1	lf-4	256	netdev://[00:00:00:00:00:1e]	OutData	0	0	0	0
1	lf-4	256	netdev://[00:00:00:00:00:1e]	InNacks	0	0	0	0
1	lf-4	256	netdev://[00:00:00:00:00:1e]	OutNacks	0	0	0	0
1	lf-4	256	netdev://[00:00:00:00:00:1e]	InSatisfiedInterests	0	0	0	0
1	lf-4	256	netdev://[00:00:00:00:00:1e]	InTimedOutInterests	0	0	0	0
1	lf-4	256	netdev://[00:00:00:00:00:1e]	OutSatisfiedInterests	36	0	45	0
1	lf-4	256	netdev://[00:00:00:00:00:1e]	OutTimedOutInterests	0	0	0	0
1	lf-4	257	internal://	InInterests	0	0	0	0
1	lf-4	257	internal://	OutInterests	0	0	0	0
1	lf-4	257	internal://	InData	0	0	0	0
1	lf-4	257	internal://	OutData	0	0	0	0
1	lf-4	257	internal://	InNacks	0	0	0	0
1	lf-4	257	internal://	OutNacks	0	0	0	0
1	lf-4	257	internal://	InSatisfiedInterests	1.6	0	2	0
1	lf-4	257	internal://	InTimedOutInterests	0	0	0	0
1	lf-4	257	internal://	OutSatisfiedInterests	0	0	0	0
1	lf-4	257	internal://	OutTimedOutInterests	0	0	0	0
1	lf-4	258	appFace://	InInterests	40.8	0.546875	51	0.683594
1	lf-4	258	appFace://	OutInterests	0	0	0	0
1	lf-4	258	appFace://	InData	0	0	0	0
1	lf-4	258	appFace://	OutData	36	39.5156	45	49.3945
1	lf-4	258	appFace://	InNacks	0	0	0	0
1	lf-4	258	appFace://	OutNacks	0	0	0	0
1	lf-4	258	appFace://	InSatisfiedInterests	36	0	45	0
1	lf-4	258	appFace://	InTimedOutInterests	0	0	0	0
1	lf-4	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	lf-4	258	appFace://	OutTimedOutInterests	0	0	0	0
1	lf-4	-1	all	SatisfiedInterests	38.4	0	48	0
1	lf-4	-1	all	TimedOutInterests	0	0	0	0
1	lf-5	1	internal://	InInterests	0	0	0	0
1	lf-5	1	internal://	OutInterests	0	0	0	0
1	lf-5	1	internal://	InData	0	0	0	0
1	lf-5	1	internal://	OutData	0	0	0	0
1	lf-5	1	internal://	InNacks	0	0	0	0
1	lf-5	1	internal://	OutNacks	0	0	0	0
1	lf-5	1	internal://	InSatisfiedInterests	0	0	0	0
1	lf-5	1	internal://	InTimedOutInterests	0	0	0	0
1	lf-5	1	internal://	OutSatisfiedInterests	1.6	0	2	0
1	lf-5	1	internal://	OutTimedOutInterests	0	0	0	0
1	lf-5	256	netdev://[00:00:00:00:00:22]	InInterests	0	0	0	0
1	lf-5	256	netdev://[00:00:00:00:00:22]	OutInterests	40.8	0.557813	51	0.697266
1	lf-5	256	netdev://[00:00:00:00:00:22]	InData	35.2	38.6375	44	48.2969
1	lf-5	256	netdev://[00:00:00:00:00:22]	OutData	0	0	0	0
1	lf-5	256	netdev://[00:00:00:00:00:22]	InNacks	0	0	0	0
1	lf-5	256	netdev://[00:00:00:00:00:22]	OutNacks	0	0	0	0
1	lf-5	256	netdev://[00:00:00:00:00:22]	InSatisfiedInterests	0	0	0	0
1	lf-5	256	netdev://[00:00:00:00:00:22]	InTimedOutInterests	0	0	0	0
1	lf-5	256	netdev://[00:00:00:00:00:22]	OutSatisfiedInterests	35.2	0	44	0
1	lf-5	256	netdev://[00:00:00:00:00:22]	OutTimedOutInterests	0	0	0	0
1	lf-5	257	internal://	InInterests	0	0	0	0
1	lf-5	257	internal://	OutInterests	0	0	0	0
1	lf-5	257	internal://	InData	0	0	0	0
1	lf-5	257	internal://	OutData	0	0	0	0
1	lf-5	257	internal://	InNacks	0	0	0	0
1	lf-5	257	internal://	OutNacks	0	0	0	0
1	lf-5	257	internal://	InSatisfiedInterests	1.6	0	2	0
1	lf-5	257	internal://	InTimedOutInterests	0	0	0	0
1	lf-5	257	internal://	OutSatisfiedInterests	0	0	0	0
1	lf-5	257	internal://	OutTimedOutInterests	0	0	0	0
1	lf-5	258	appFace://	InInterests	40.8	0.557813	51	0.697266
1	lf-5	258	appFace://	OutInterests	0	0	0	0
1	lf-5	258	appFace://	InData	0	0	0	0
1	lf-5	258	appFace://	OutData	35.2	38.6375	44	48.2969
1	lf-5	258	appFace://	InNacks	0	0	0	0
